"Id","SalePrice"
1461,114546.691908393
1462,154135.592900705
1463,177211.685960121
1464,194033.965430404
1465,205805.883969708
1466,172535.35649412
1467,182029.519291897
1468,164287.546487963
1469,201511.330298408
1470,115528.681024034
1471,196985.317176216
1472,104424.130067188
1473,100363.212178329
1474,150130.152669213
1475,117207.097724206
1476,340751.973956656
1477,259802.820772357
1478,293697.176422566
1479,286847.520685987
1480,416424.344411415
1481,326648.65151591
1482,230034.883693263
1483,179245.037415572
1484,170621.938132627
1485,198095.463344658
1486,198070.231942964
1487,305764.850288517
1488,239963.42296019
1489,187786.559017775
1490,205131.184623369
1491,196350.562574743
1492,93947.9158819423
1493,199065.650097358
1494,293902.546172627
1495,291102.903744131
1496,210620.672235656
1497,180270.018731814
1498,161907.567954258
1499,163368.453174069
1500,153066.945227087
1501,165709.902880773
1502,150139.150374415
1503,265144.556655594
1504,240171.752147825
1505,215417.295675435
1506,192887.791995193
1507,230566.263943356
1508,198420.929253955
1509,166631.872370998
1510,142086.242796362
1511,146357.684218332
1512,169067.279761104
1513,156817.291260022
1514,157686.954217127
1515,199247.069695224
1516,159094.949836187
1517,173024.956745476
1518,133574.646506799
1519,210838.604467329
1520,126044.750081434
1521,129701.066768694
1522,177725.93826371
1523,110129.846268794
1524,125943.870035829
1525,117277.138175194
1526,120888.827830631
1527,110221.644496036
1528,148111.973844848
1529,139683.123360933
1530,186903.934091658
1531,118066.645160936
1532,99701.9505496656
1533,146056.464699204
1534,132102.513327308
1535,150089.878074589
1536,112499.125922424
1537,69527.7781571312
1538,162311.972216931
1539,206072.245435692
1540,106111.114910837
1541,144831.997394013
1542,133990.997398391
1543,177965.25270733
1544,84619.6698640741
1545,121867.863558458
1546,134845.560175559
1547,122691.095960087
1548,134837.588590062
1549,119533.825303328
1550,128798.39200985
1551,113960.723549441
1552,123895.390673476
1553,145788.47429412
1554,121238.008496784
1555,154521.55653817
1556,91823.9253393373
1557,108252.703061692
1558,102080.966835532
1559,92831.1730266403
1560,136963.120974255
1561,124795.778106239
1562,128800.27655841
1563,114663.570518123
1564,159631.305417241
1565,148343.8342497
1566,239894.515137627
1567,79762.9504076701
1568,214715.158483485
1569,123040.937651711
1570,143854.82819273
1571,129930.141667145
1572,139539.902368196
1573,232198.658555757
1574,122558.486032432
1575,216925.334431668
1576,239357.978923539
1577,185445.921546933
1578,150694.625709945
1579,143662.95095908
1580,199418.109297919
1581,151891.850599989
1582,124577.044968173
1583,286530.052020107
1584,216310.58167084
1585,139866.239820001
1586,69054.1492289731
1587,107886.477746763
1588,140460.860669625
1589,103350.686114144
1590,137887.027734547
1591,90466.1355507359
1592,120774.212945153
1593,126760.538057181
1594,127952.174381429
1595,111587.934000355
1596,217446.859037967
1597,183551.359764201
1598,233383.548298555
1599,182639.043763694
1600,176618.85161082
1601,62433.7636809782
1602,114552.690667017
1603,91446.0341183688
1604,246135.994664467
1605,256282.593549171
1606,172503.305914956
1607,178852.632495479
1608,221937.421122686
1609,186561.034031225
1610,153174.456933337
1611,150616.627448768
1612,165304.725909064
1613,161993.015340587
1614,121578.355758701
1615,95778.0306467093
1616,83533.6913346497
1617,97947.9915067072
1618,121813.640596259
1619,139131.545536966
1620,157877.434879928
1621,144370.874393407
1622,139679.808951244
1623,261173.623674643
1624,208496.039299263
1625,118847.306759747
1626,172279.427020071
1627,185850.785436905
1628,282361.973049238
1629,194589.124938051
1630,315833.12646485
1631,231309.36980899
1632,250098.005312514
1633,184543.968343187
1634,187663.434501003
1635,178031.644379485
1636,154896.452423589
1637,187264.597997768
1638,199941.250103764
1639,194656.010368763
1640,254659.28787741
1641,192018.508816756
1642,221710.736074497
1643,216395.135098391
1644,234267.198637011
1645,189746.786119317
1646,159565.356892888
1647,167276.714107644
1648,128778.920612369
1649,133916.467308933
1650,115083.850294327
1651,123184.832838113
1652,106428.511182439
1653,109520.331076871
1654,148064.301974558
1655,142743.06592715
1656,143872.054836189
1657,147442.678128627
1658,148001.600682616
1659,122004.008296213
1660,156220.688574006
1661,386146.215359007
1662,376449.695330441
1663,346200.03113972
1664,455550.633626201
1665,297126.069903758
1666,314933.486772336
1667,344518.470387254
1668,318672.449638257
1669,298875.785154337
1670,328474.94582142
1671,252524.440273509
1672,385460.138792477
1673,286821.973245229
1674,255833.197913248
1675,194964.576881421
1676,193221.363427204
1677,222512.422645557
1678,429309.956208318
1679,338002.916467002
1680,315836.769722484
1681,247111.459601584
1682,301701.970794351
1683,192675.600965215
1684,180855.032038377
1685,172606.486221122
1686,178906.184132489
1687,180969.907607207
1688,193230.393703837
1689,197186.587322331
1690,199618.965495321
1691,189416.543203657
1692,264149.199013109
1693,179258.160998898
1694,180775.476809095
1695,174327.030156487
1696,262562.083813918
1697,179653.415312051
1698,332420.474926148
1699,303983.055648637
1700,239540.532475691
1701,272654.21037951
1702,241281.026892109
1703,240161.063177874
1704,270172.103234111
1705,229485.302555857
1706,271921.644249336
1707,199793.119517164
1708,193447.70719232
1709,268334.292472211
1710,222902.811739451
1711,258541.291155302
1712,249402.999733665
1713,245876.819416116
1714,215969.021008674
1715,203726.924787944
1716,184399.381660796
1717,184393.696828085
1718,138184.513648009
1719,206890.002160814
1720,247845.499399644
1721,169124.595908563
1722,127450.188054072
1723,153282.128966138
1724,209535.557959218
1725,230651.368551556
1726,188065.128926071
1727,161704.646071273
1728,187642.900899149
1729,166533.237702002
1730,172678.795951127
1731,126329.481700979
1732,118696.842666757
1733,109170.157471499
1734,120194.131842456
1735,129602.770485339
1736,110366.18624556
1737,308881.767021298
1738,244388.611026221
1739,238511.746037319
1740,196014.623673541
1741,176762.842260226
1742,165796.42384457
1743,177640.596436456
1744,288862.155824418
1745,213981.662726067
1746,220470.968222799
1747,217353.916873825
1748,216178.782271003
1749,146602.869263965
1750,138880.05995735
1751,257392.20324502
1752,115125.752527502
1753,147241.269686827
1754,206336.310504904
1755,167933.916807945
1756,120485.575455791
1757,114813.582561781
1758,145801.527634859
1759,166131.858647306
1760,161971.435779346
1761,151272.10879005
1762,169376.172564289
1763,189016.463037762
1764,117667.037696435
1765,170765.640583568
1766,180312.994139555
1767,220492.55664229
1768,136819.182794613
1769,178760.393744862
1770,147908.75496678
1771,127366.856141791
1772,136230.318198447
1773,124680.841992139
1774,148862.688019177
1775,137975.568095855
1776,130400.572289276
1777,106653.516249394
1778,138441.587342236
1779,118927.452295989
1780,183489.528677524
1781,128390.286320797
1782,83184.2274136316
1783,139320.037453293
1784,105193.956761315
1785,116362.707958937
1786,138533.245674886
1787,175334.408766792
1788,60832.0626052423
1789,102599.832516921
1790,76484.4985995673
1791,183301.062183952
1792,160509.001124508
1793,138635.605697634
1794,159647.262136407
1795,135356.23948733
1796,136791.143328698
1797,123940.404268762
1798,118303.083693505
1799,105326.479408721
1800,130169.623540115
1801,123052.338616568
1802,158359.734943455
1803,153409.206798125
1804,139820.255804453
1805,138064.8518161
1806,136266.780285109
1807,139311.240046101
1808,132082.249124481
1809,119978.630598196
1810,135894.826469704
1811,97366.3515325866
1812,98779.9684487696
1813,123460.754616179
1814,91715.0189970339
1815,59049.2043132772
1816,99807.4910915824
1817,107349.979778605
1818,139647.116302385
1819,125108.933898678
1820,71984.5466391041
1821,123428.050494432
1822,154475.411724351
1823,60801.3948886866
1824,128813.450849648
1825,131105.107967729
1826,106360.778569633
