"Id","Weekly_Sales"
"1_1_2012-11-02",15129.0916625707
"1_1_2012-11-09",15129.0916625707
"1_1_2012-11-16",15129.0916625707
"1_1_2012-11-23",15934.5329957148
"1_1_2012-11-30",15129.0916625707
"1_1_2012-12-07",15313.3737632714
"1_1_2012-12-14",15313.3737632714
"1_1_2012-12-21",15313.3737632714
"1_1_2012-12-28",16118.8150964156
"1_1_2013-01-04",13150.0704595086
"1_1_2013-01-11",13150.0704595086
"1_1_2013-01-18",13150.0704595086
"1_1_2013-01-25",13150.0704595086
"1_1_2013-02-01",13334.3525602094
"1_1_2013-02-08",14139.7938933536
"1_1_2013-02-15",13334.3525602094
"1_1_2013-02-22",13334.3525602094
"1_1_2013-03-01",13518.6346609102
"1_1_2013-03-08",13518.6346609102
"1_1_2013-03-15",13518.6346609102
"1_1_2013-03-22",13518.6346609102
"1_1_2013-03-29",13518.6346609102
"1_1_2013-04-05",13702.916761611
"1_1_2013-04-12",13702.916761611
"1_1_2013-04-19",13702.916761611
"1_1_2013-04-26",13702.916761611
"1_1_2013-05-03",13887.1988623117
"1_1_2013-05-10",13887.1988623117
"1_1_2013-05-17",13887.1988623117
"1_1_2013-05-24",13887.1988623117
"1_1_2013-05-31",13887.1988623117
"1_1_2013-06-07",14071.4809630125
"1_1_2013-06-14",14071.4809630125
"1_1_2013-06-21",14071.4809630125
"1_1_2013-06-28",14071.4809630125
"1_1_2013-07-05",14255.7630637133
"1_1_2013-07-12",14255.7630637133
"1_1_2013-07-19",14255.7630637133
"1_1_2013-07-26",14255.7630637133
"1_2_2012-11-02",15240.9264733314
"1_2_2012-11-09",15240.9264733314
"1_2_2012-11-16",15240.9264733314
"1_2_2012-11-23",16046.3678064755
"1_2_2012-11-30",15240.9264733314
"1_2_2012-12-07",15425.2085740322
"1_2_2012-12-14",15425.2085740322
"1_2_2012-12-21",15425.2085740322
"1_2_2012-12-28",16230.6499071763
"1_2_2013-01-04",13261.9052702694
"1_2_2013-01-11",13261.9052702694
"1_2_2013-01-18",13261.9052702694
"1_2_2013-01-25",13261.9052702694
"1_2_2013-02-01",13446.1873709701
"1_2_2013-02-08",14251.6287041143
"1_2_2013-02-15",13446.1873709701
"1_2_2013-02-22",13446.1873709701
"1_2_2013-03-01",13630.4694716709
"1_2_2013-03-08",13630.4694716709
"1_2_2013-03-15",13630.4694716709
"1_2_2013-03-22",13630.4694716709
"1_2_2013-03-29",13630.4694716709
"1_2_2013-04-05",13814.7515723717
"1_2_2013-04-12",13814.7515723717
"1_2_2013-04-19",13814.7515723717
"1_2_2013-04-26",13814.7515723717
"1_2_2013-05-03",13999.0336730725
"1_2_2013-05-10",13999.0336730725
"1_2_2013-05-17",13999.0336730725
"1_2_2013-05-24",13999.0336730725
"1_2_2013-05-31",13999.0336730725
"1_2_2013-06-07",14183.3157737732
"1_2_2013-06-14",14183.3157737732
"1_2_2013-06-21",14183.3157737732
"1_2_2013-06-28",14183.3157737732
"1_2_2013-07-05",14367.597874474
"1_2_2013-07-12",14367.597874474
"1_2_2013-07-19",14367.597874474
"1_2_2013-07-26",14367.597874474
"1_3_2012-11-02",15352.7612840921
"1_3_2012-11-09",15352.7612840921
"1_3_2012-11-16",15352.7612840921
"1_3_2012-11-23",16158.2026172362
"1_3_2012-11-30",15352.7612840921
"1_3_2012-12-07",15537.0433847929
"1_3_2012-12-14",15537.0433847929
"1_3_2012-12-21",15537.0433847929
"1_3_2012-12-28",16342.484717937
"1_3_2013-01-04",13373.7400810301
"1_3_2013-01-11",13373.7400810301
"1_3_2013-01-18",13373.7400810301
"1_3_2013-01-25",13373.7400810301
"1_3_2013-02-01",13558.0221817308
"1_3_2013-02-08",14363.463514875
"1_3_2013-02-15",13558.0221817308
"1_3_2013-02-22",13558.0221817308
"1_3_2013-03-01",13742.3042824316
"1_3_2013-03-08",13742.3042824316
"1_3_2013-03-15",13742.3042824316
"1_3_2013-03-22",13742.3042824316
"1_3_2013-03-29",13742.3042824316
"1_3_2013-04-05",13926.5863831324
"1_3_2013-04-12",13926.5863831324
"1_3_2013-04-19",13926.5863831324
"1_3_2013-04-26",13926.5863831324
"1_3_2013-05-03",14110.8684838332
"1_3_2013-05-10",14110.8684838332
"1_3_2013-05-17",14110.8684838332
"1_3_2013-05-24",14110.8684838332
"1_3_2013-05-31",14110.8684838332
"1_3_2013-06-07",14295.150584534
"1_3_2013-06-14",14295.150584534
"1_3_2013-06-21",14295.150584534
"1_3_2013-06-28",14295.150584534
"1_3_2013-07-05",14479.4326852347
"1_3_2013-07-12",14479.4326852347
"1_3_2013-07-19",14479.4326852347
"1_3_2013-07-26",14479.4326852347
"1_4_2012-11-02",15464.5960948528
"1_4_2012-11-09",15464.5960948528
"1_4_2012-11-16",15464.5960948528
"1_4_2012-11-23",16270.0374279969
"1_4_2012-11-30",15464.5960948528
"1_4_2012-12-07",15648.8781955536
"1_4_2012-12-14",15648.8781955536
"1_4_2012-12-21",15648.8781955536
"1_4_2012-12-28",16454.3195286977
"1_4_2013-01-04",13485.5748917908
"1_4_2013-01-11",13485.5748917908
"1_4_2013-01-18",13485.5748917908
"1_4_2013-01-25",13485.5748917908
"1_4_2013-02-01",13669.8569924916
"1_4_2013-02-08",14475.2983256357
"1_4_2013-02-15",13669.8569924916
"1_4_2013-02-22",13669.8569924916
"1_4_2013-03-01",13854.1390931923
"1_4_2013-03-08",13854.1390931923
"1_4_2013-03-15",13854.1390931923
"1_4_2013-03-22",13854.1390931923
"1_4_2013-03-29",13854.1390931923
"1_4_2013-04-05",14038.4211938931
"1_4_2013-04-12",14038.4211938931
"1_4_2013-04-19",14038.4211938931
"1_4_2013-04-26",14038.4211938931
"1_4_2013-05-03",14222.7032945939
"1_4_2013-05-10",14222.7032945939
"1_4_2013-05-17",14222.7032945939
"1_4_2013-05-24",14222.7032945939
"1_4_2013-05-31",14222.7032945939
"1_4_2013-06-07",14406.9853952947
"1_4_2013-06-14",14406.9853952947
"1_4_2013-06-21",14406.9853952947
"1_4_2013-06-28",14406.9853952947
"1_4_2013-07-05",14591.2674959954
"1_4_2013-07-12",14591.2674959954
"1_4_2013-07-19",14591.2674959954
"1_4_2013-07-26",14591.2674959954
"1_5_2012-11-02",15576.4309056135
"1_5_2012-11-09",15576.4309056135
"1_5_2012-11-16",15576.4309056135
"1_5_2012-11-23",16381.8722387577
"1_5_2012-11-30",15576.4309056135
"1_5_2012-12-07",15760.7130063143
"1_5_2012-12-14",15760.7130063143
"1_5_2012-12-21",15760.7130063143
