"index","0","1","2"
26457,0.0878503697698786,0.181563643065246,0.730585987164875
26458,0.284240243958273,0.276091544905922,0.439668211135806
26459,0.0583431516701226,0.0894050311351448,0.852251817194732
26460,0.0783273806473885,0.0846797548213934,0.836992864531218
26461,0.0951184565666632,0.157959685770918,0.746921857662419
26462,0.057936914484134,0.115846057171268,0.826217028344598
26463,0.371217981466966,0.571753135082937,0.057028883450097
26464,0.109393625782049,0.122341949505088,0.768264424712863
26465,0.0526842774748797,0.117395894135475,0.829919828389646
26466,0.0268796780230924,0.374971390517808,0.5981489314591
26467,0.110305956800943,0.166078364409592,0.723615678789464
26468,0.036144894005217,0.0507526781653298,0.913102427829453
26469,0.648024198032865,0.10334701885032,0.248628783116815
26470,0.142442096305413,0.188647002378125,0.668910901316462
26471,0.0650127415853576,0.162065896931143,0.772921361483499
26472,0.138375460561996,0.21978214373439,0.641842395703614
26473,0.0973954785523031,0.145525479670116,0.757079041777581
26474,0.286120829683153,0.661544424757417,0.05233474555943
26475,0.318825466291279,0.256216371939525,0.424958161769196
26476,0.0502364317666757,0.119673501347165,0.830090066886159
26477,0.162450425640588,0.191063563992163,0.646486010367249
26478,0.0727432511750944,0.0726245227460576,0.854632226078848
26479,0.0564479138983545,0.088856574926443,0.854695511175202
26480,0.0497546845853004,0.085705777449,0.864539537965699
26481,0.0421588195742019,0.411721384397872,0.546119796027926
26482,0.155001635585206,0.0236221298687301,0.821376234546064
26483,0.0159717749275516,0.172002839271891,0.812025385800558
26484,0.176219367615561,0.233906487495324,0.589874144889115
26485,0.0256907375958437,0.0640583442724417,0.910250918131715
26486,0.086329100452257,0.239076418729876,0.674594480817867
26487,0.08053347890589,0.12609513691913,0.79337138417498
26488,0.106838762662656,0.842436496498184,0.0507247408391602
26489,0.0745424677114667,0.277097020126079,0.648360512162454
26490,0.119345390856282,0.215163117432898,0.66549149171082
26491,0.0448918544551375,0.0676039098705747,0.887504235674288
26492,0.0498283364655499,0.305391893028267,0.644779770506183
26493,0.585037157011996,0.406308228012337,0.00865461497566761
26494,0.125073615263938,0.148876554398117,0.726049830337944
26495,0.0334147800443013,0.0975420943853201,0.869043125570379
26496,0.128107097431916,0.158066322628568,0.713826579939517
26497,0.0495722121902413,0.80024665561134,0.150181132198418
26498,0.2278878583968,0.495750228761753,0.276361912841447
26499,0.0759175270562474,0.174335149960102,0.74974732298365
26500,0.0541521417280838,0.442866924948393,0.502980933323523
26501,0.103298713464414,0.294945988510534,0.601755298025052
26502,0.0137610666627336,0.0171030354572591,0.969135897880007
