"index","0","1","2"
26457,0.0837263087546761,0.181824740386827,0.734448950858497
26458,0.272171939888691,0.248573146302776,0.479254913808532
26459,0.0747437567863822,0.106331550497094,0.818924692716523
26460,0.0820992055515327,0.0857256092157267,0.832175185232741
26461,0.0867569053335484,0.194923012462037,0.718320082204415
26462,0.0459074796111208,0.105303983943055,0.848788536445824
26463,0.400956807148894,0.529447654808393,0.069595538042713
26464,0.116894685072943,0.114837916537043,0.768267398390014
26465,0.0621946696659431,0.127630987547916,0.810174342786142
26466,0.0293527614411004,0.397860155878785,0.572787082680114
26467,0.101280647768481,0.176517817538438,0.722201534693082
26468,0.0447334922869863,0.0543578341266464,0.900908673586367
26469,0.649000152024913,0.111580218767973,0.239419629207114
26470,0.14765271111911,0.162764847981807,0.689582440899083
26471,0.0693167831153192,0.181647986254665,0.749035230630016
26472,0.145756448782802,0.221178661987774,0.633064889229423
26473,0.0852229837417514,0.130359519633527,0.784417496624722
26474,0.301590458773191,0.65088119997511,0.0475283412516991
26475,0.332489377540808,0.290634758325186,0.376875864134005
26476,0.0477723924176384,0.130743228120682,0.82148437946168
26477,0.158265254121564,0.206956981340271,0.634777764538165
26478,0.0746311296465115,0.0627723575699256,0.862596512783562
26479,0.036511147746429,0.0843625465257982,0.879126305727773
26480,0.0459198797888711,0.0982219111162486,0.85585820909488
26481,0.0361622698889756,0.430124006302688,0.533713723808337
26482,0.164807732404719,0.0332343480003884,0.801957919594892
26483,0.0197518720747356,0.161730417696302,0.818517710228963
26484,0.148496042813323,0.218623807381048,0.632880149805629
26485,0.0290189330292252,0.0485686882254637,0.922412378745312
26486,0.103708308082235,0.224678568491048,0.671613123426717
26487,0.0947583411537613,0.124773496123536,0.780468162722702
26488,0.0966621218710543,0.829427412243761,0.0739104658851847
26489,0.0761664511681439,0.283544616357106,0.640288932474749
26490,0.116726169117886,0.210917131594477,0.672356699287638
26491,0.0586680032485347,0.0782980346546363,0.863033962096829
26492,0.0524522754599353,0.34290715390066,0.604640570639405
26493,0.551668151934273,0.436452589908535,0.0118792581571913
26494,0.11286884479858,0.150239993428542,0.736891161772879
26495,0.0431056837441827,0.0644016123974957,0.892492703858321
26496,0.136712975162344,0.143984223607055,0.719302801230601
26497,0.0468201497086694,0.775501837276711,0.17767801301462
26498,0.21753985907394,0.509583379958575,0.272876760967485
26499,0.0821320502064828,0.165184316790257,0.75268363300326
26500,0.0500891800932673,0.427768353479824,0.522142466426909
26501,0.106895214792221,0.294116376061804,0.598988409145975
26502,0.0167185872113267,0.016717537754025,0.966563875034648
26503,0.184501885803817,0.406649249197278,0.408848864998905
26504,0.134447183247309,0.224967784103919,0.640585032648773
26505,0.0821858039172797,0.0988438808706747,0.818970315212046
26506,0.128940950381702,0.811785944900923,0.059273104717375
26507,0.123186828674152,0.83096844795097,0.0458447233748774
26508,0.185607375328188,0.23833129612203,0.576061328549783
26509,0.112021770050443,0.0884990360300093,0.799479193919548
26510,0.0342505716759492,0.263675154012381,0.70207427431167
26511,0.0593481371032096,0.0624450863487062,0.878206776548084
26512,0.104673947648865,0.288650025813568,0.606676026537567
26513,0.110345536499968,0.186892871209466,0.702761592290565
26514,0.0544285650692363,0.0771999473324121,0.868371487598352
26515,0.371066173323708,0.0284610624214181,0.600472764254874
26516,0.0787367077616654,0.270669397727723,0.650593894510611
26517,0.228641382429594,0.726599936373333,0.0447586811970742
26518,0.0785664628071663,0.150168560667321,0.771264976525512
26519,0.461182422737228,0.138647658759972,0.400169918502801
26520,0.0161492286407661,0.84000693283148,0.143843838527754
26521,0.0301333221396207,0.234737574108437,0.735129103751943
26522,0.170936973487998,0.183960060826719,0.645102965685282
26523,0.085442358857573,0.1677091612184,0.746848479924028
26524,0.0797822779480145,0.254938613025795,0.665279109026191
26525,0.217673557720251,0.157558605683004,0.624767836596746
26526,0.0583469664545522,0.0920921736650473,0.849560859880401
26527,0.190895570413927,0.426459444261652,0.38264498532442
26528,0.100524545951045,0.877921979081742,0.0215534749672136
26529,0.270661467751725,0.0753602920384737,0.653978240209801
26530,0.115449362715493,0.217115535170449,0.667435102114059
26531,0.0343402331923668,0.108080965411308,0.857578801396325
26532,0.149128654565124,0.153188571114797,0.697682774320079
26533,0.100667799493882,0.136219745562709,0.763112454943409
26534,0.0671121173692517,0.0984244730270899,0.834463409603659
26535,0.0522442953253041,0.104632746479293,0.843122958195403
26536,0.125321526146485,0.137505624655177,0.737172849198338
26537,0.0435872484970805,0.0820989168057357,0.874313834697184
26538,0.0522770126496574,0.341714422984124,0.606008564366218
26539,0.0810930327403991,0.201134935631328,0.717772031628273
26540,0.193114164227015,0.293394259884636,0.513491575888349
26541,0.0715129246576744,0.146866398435408,0.781620676906918
26542,0.0825391145916643,0.145918346674248,0.771542538734088
26543,0.0760682066792439,0.0897271850796268,0.834204608241129
26544,0.149833688584057,0.160524254732087,0.689642056683855
26545,0.104593558984918,0.290580009961689,0.604826431053394
26546,0.0748080194383523,0.168912882811534,0.756279097750113
26547,0.036686679276025,0.0647259529217928,0.898587367802182
26548,0.0713253910488106,0.0536048089400235,0.875069800011166
26549,0.264590878262319,0.675405381404834,0.0600037403328477
26550,0.0572816673943568,0.233131975248262,0.709586357357381
26551,0.0207787158536334,0.293919285616059,0.685301998530308
26552,0.0435014223641513,0.172013420267656,0.784485157368191
26553,0.0561144956292408,0.0972721804731577,0.846613323897601
26554,0.215962286945649,0.402558642531833,0.381479070522518
26555,0.172088503064661,0.0832035454465742,0.744707951488765
26556,0.016883305245032,0.25764753345093,0.725469161304038
26557,0.0689358514802744,0.0689540330284153,0.86211011549131
26558,0.584774623396531,0.0997038305774657,0.315521546026004
26559,0.247847768427209,0.0709835703455414,0.68116866122725
26560,0.0723834576760966,0.215840119126855,0.711776423197048
26561,0.0691446160509631,0.209114284412024,0.721741099537013
26562,0.0728017971176673,0.083856351275954,0.84334185160638
26563,0.101893647237244,0.137897597722053,0.760208755040704
26564,0.0519690166130154,0.100553505531155,0.84747747785583
26565,0.104222283395502,0.4598715095752,0.435906207029297
26566,0.134942466899859,0.159736555115443,0.7053209779847
26567,0.0852016868120493,0.131925139862941,0.782873173325009
26568,0.193689455156527,0.736968424033212,0.0693421208102606
26569,0.0314676140231119,0.130431181455984,0.838101204520905
26570,0.129278469371877,0.31953202618618,0.551189504441944
26571,0.0777398484207416,0.103833460685498,0.818426690893761
26572,0.119927993426845,0.278244491760992,0.601827514812164
26573,0.119589973353848,0.20606877116076,0.674341255485393
26574,0.246924991004577,0.0838712253349018,0.669203783660521
26575,0.0888522526684755,0.129970195594134,0.781177551737391
26576,0.109964671362427,0.0341562800962304,0.855879048541343
26577,0.113113384559789,0.147724822547776,0.739161792892435
26578,0.152179051814308,0.277901282314429,0.569919665871263
26579,0.228468635973578,0.699148504324894,0.0723828597015287
26580,0.0660580889715638,0.0995974987881032,0.834344412240333
26581,0.0732923077301699,0.147917058291257,0.778790633978573
26582,0.0244869992496231,0.0281353177674893,0.947377682982888
26583,0.0628151815293187,0.104305224516473,0.832879593954209
26584,0.0933301837424753,0.269013601548018,0.637656214709507
26585,0.0590107432562387,0.619255394106762,0.321733862636999
26586,0.370807899368528,0.26975657040463,0.359435530226843
26587,0.222079788720565,0.377126804335883,0.400793406943553
26588,0.0471012321394321,0.124591968434366,0.828306799426202
26589,0.110438249246159,0.137827972582812,0.75173377817103
26590,0.095533350329755,0.514388707466543,0.390077942203703
26591,0.199972771975329,0.711688034135268,0.0883391938894041
26592,0.386056217183159,0.0768407193516136,0.537103063465228
26593,0.17122739243285,0.278299613916351,0.550472993650799
26594,0.152287308731127,0.237105606002827,0.610607085266048
26595,0.0389120049769402,0.0637731693578529,0.897314825665207
26596,0.0416331599605157,0.08806151240417,0.870305327635315
26597,0.0859022627185198,0.425163632769267,0.488934104512213
26598,0.107027660112204,0.177863986111729,0.715108353776067
26599,0.066639929325276,0.0859857685202743,0.847374302154449
26600,0.0186611580165757,0.028643107949949,0.952695734033475
26601,0.0531815907122209,0.210456545730686,0.736361863557093
26602,0.0638953814048952,0.181047514737459,0.755057103857646
26603,0.0968753237404914,0.129073849402661,0.774050826856848
26604,0.0952298254731773,0.194357744778129,0.710412429748694
26605,0.0829950900282563,0.139715625345945,0.777289284625799
26606,0.146328699755583,0.36503675629642,0.488634543947998
26607,0.139287837079994,0.83585927908968,0.0248528838303269
26608,0.042131418130281,0.126831707684487,0.831036874185231
26609,0.0749313877595316,0.0612660938932148,0.863802518347254
26610,0.227700632966713,0.714156664072841,0.0581427029604464
